date,segment,product,country,customer,business_unit,cost_function,units_sold,unit_price,sales,cogs,gross_profit,operating_expenses,ebitda,budget,cost_actual,cost_budget,downtime_hours,headcount,units_produced,year,month,month_name,quarter,fiscal_quarter,month_year,week_number,gross_margin_pct,ebitda_margin_pct,operating_expense_pct,budget_variance,budget_variance_pct,budget_status,cost_variance,cost_variance_pct,cost_status,cost_per_unit,revenue_per_head,output_per_head,downtime_revenue_loss,margin_rag,cost_rag,downtime_rag,is_top5_customer,customer_concentration
2024-03-17,Industrial Equipment,Hydraulic Pump,Japan,Client_20,South Zone,Production,118,500.27,59031.86,36187.92,22843.94,6760.57,16083.37,50464.62,42948.49,39900.46,11.4,116,557,2024,3,Mar,1,Q1-2024,Mar-2024,11,38.7,27.25,11.45,8567.24,16.98,On Track,3048.03,7.64,Over Budget,77.11,508.9,4.8,84120.4,GREEN,AMBER,AMBER,1,29.36
2024-03-17,Industrial Equipment,Robotic Arm,India,Client_04,East Zone,Labour,545,7870.22,4289269.9,2880129.61,1409140.29,862171.11,546969.18,4361410.83,3742300.72,4031224.11,16.4,119,713,2024,3,Mar,1,Q1-2024,Mar-2024,11,32.85,12.75,20.1,-72140.93,-1.65,Over Budget,-288923.39,-7.17,Within Budget,5248.67,36044.28,5.99,8793003.3,GREEN,GREEN,RED,0,29.36
2024-03-18,Consumer Electronics,PCB Assembly,Japan,Client_05,North Zone,Logistics,195,6639.13,1294630.35,812400.8,482229.55,155993.97,326235.58,1407262.28,968394.77,979244.13,11.4,47,336,2024,3,Mar,1,Q1-2024,Mar-2024,12,37.25,25.2,12.05,-112631.93,-8.0,Over Budget,-10849.36,-1.11,Within Budget,2882.13,27545.33,7.15,1844848.25,GREEN,GREEN,AMBER,0,29.36
2024-03-19,Consumer Electronics,PCB Assembly,UK,Client_16,East Zone,Overhead,450,3393.66,1527147.0,1017020.19,510126.81,237739.59,272387.22,1699497.29,1254759.78,1148807.82,6.8,25,617,2024,3,Mar,1,Q1-2024,Mar-2024,12,33.4,17.84,15.57,-172350.29,-10.14,Over Budget,105951.96,9.22,Over Budget,2033.65,61085.88,24.68,1298074.95,GREEN,AMBER,GREEN,1,29.36
2024-03-20,Industrial Equipment,Hydraulic Pump,UK,Client_10,North Zone,R&D,505,819.74,413968.7,287669.24,126299.46,89224.99,37074.47,409185.94,376894.23,397071.51,6.6,30,406,2024,3,Mar,1,Q1-2024,Mar-2024,12,30.51,8.96,21.55,4782.76,1.17,On Track,-20177.28,-5.08,Within Budget,928.31,13798.96,13.53,341524.18,GREEN,GREEN,GREEN,0,29.36
2024-03-21,Consumer Electronics,Wiring Harness,Germany,Client_12,Export Division,Labour,575,970.74,558175.5,350030.85,208144.65,79385.97,128758.68,602224.08,429416.82,412854.15,17.2,110,183,2024,3,Mar,1,Q1-2024,Mar-2024,12,37.29,23.07,14.22,-44048.58,-7.31,Over Budget,16562.67,4.01,Over Budget,2346.54,5074.32,1.66,1200077.32,GREEN,GREEN,RED,0,29.36
2024-03-21,Industrial Equipment,CNC Module,Japan,Client_03,West Zone,Labour,533,5043.81,2688350.73,1340683.53,1347667.2,497398.71,850268.49,2695106.23,1838082.24,1908181.59,6.2,99,371,2024,3,Mar,1,Q1-2024,Mar-2024,12,50.13,31.63,18.5,-6755.5,-0.25,Over Budget,-70099.35,-3.67,Within Budget,4954.4,27155.06,3.75,2083471.82,GREEN,GREEN,GREEN,0,29.36
2024-03-22,Consumer Electronics,Wiring Harness,USA,Client_19,Export Division,Labour,119,836.97,99599.43,67732.43,31867.0,11862.45,20004.55,85133.07,79594.88,72072.6,22.4,70,371,2024,3,Mar,1,Q1-2024,Mar-2024,12,32.0,20.09,11.91,14466.36,16.99,On Track,7522.28,10.44,Over Budget,214.54,1422.85,5.3,278878.4,GREEN,RED,RED,0,29.36
2024-03-22,Automotive Components,Brake Assembly,India,Client_06,West Zone,Labour,115,964.45,110911.75,57411.32,53500.43,11589.19,41911.24,120891.21,69000.51,68032.21,9.0,90,70,2024,3,Mar,1,Q1-2024,Mar-2024,12,48.24,37.79,10.45,-9979.46,-8.25,Over Budget,968.3,1.42,Over Budget,985.72,1232.35,0.78,124775.72,GREEN,GREEN,AMBER,1,29.36
2024-03-22,Automotive Components,Gear Box,India,Client_15,West Zone,Logistics,702,4803.35,3371951.7,1699221.87,1672729.83,439363.26,1233366.57,3296100.82,2138585.13,2028793.25,4.8,30,484,2024,3,Mar,1,Q1-2024,Mar-2024,12,49.61,36.58,13.03,75850.88,2.3,On Track,109791.88,5.41,Over Budget,4418.56,112398.39,16.13,2023171.02,GREEN,AMBER,GREEN,1,29.36
2024-03-22,Consumer Electronics,Power Unit,India,Client_19,North Zone,Production,258,749.29,193316.82,94329.31,98987.51,19453.15,79534.36,212412.43,113782.46,115647.45,20.7,53,229,2024,3,Mar,1,Q1-2024,Mar-2024,12,51.2,41.14,10.06,-19095.61,-8.99,Over Budget,-1864.99,-1.61,Within Budget,496.87,3647.49,4.32,500207.27,GREEN,GREEN,RED,0,29.36
2024-03-22,Consumer Electronics,Wiring Harness,Japan,Client_07,South Zone,R&D,535,4256.38,2277163.3,1243902.73,1033260.57,473583.22,559677.35,2566890.83,1717485.95,1841802.76,10.5,90,425,2024,3,Mar,1,Q1-2024,Mar-2024,12,45.37,24.58,20.8,-289727.53,-11.29,Over Budget,-124316.81,-6.75,Within Budget,4041.14,25301.81,4.72,2988776.83,GREEN,GREEN,AMBER,0,29.36
2024-03-24,Automotive Components,Suspension Unit,India,Client_05,Export Division,Overhead,153,1384.46,211822.38,108507.04,103315.34,36471.31,66844.03,198928.99,144978.35,135375.72,22.6,116,297,2024,3,Mar,1,Q1-2024,Mar-2024,12,48.77,31.56,17.22,12893.39,6.48,On Track,9602.63,7.09,Over Budget,488.14,1826.06,2.56,598398.22,GREEN,AMBER,RED,0,29.36
2024-03-24,Industrial Equipment,CNC Module,India,Client_06,East Zone,Production,597,4815.17,2874656.49,1955809.08,918847.41,608901.36,309946.05,2874705.14,2564710.44,2502677.07,1.4,99,153,2024,3,Mar,1,Q1-2024,Mar-2024,12,31.96,10.78,21.18,-48.65,-0.0,Over Budget,62033.37,2.48,Over Budget,16762.81,29036.93,1.55,503064.89,GREEN,GREEN,GREEN,1,29.36
2024-03-24,Consumer Electronics,Display Module,USA,Client_01,North Zone,Overhead,481,2456.61,1181629.41,638465.25,543164.16,226599.07,316565.09,1028187.63,865064.32,874840.38,17.6,106,719,2024,3,Mar,1,Q1-2024,Mar-2024,12,45.97,26.79,19.18,153441.78,14.92,On Track,-9776.06,-1.12,Within Budget,1203.15,11147.45,6.78,2599584.7,GREEN,GREEN,RED,0,29.36
2024-03-24,Automotive Components,Brake Assembly,Japan,Client_03,Export Division,R&D,769,6762.53,5200385.57,3473970.01,1726415.56,735862.2,990553.36,4396794.51,4209832.21,4125204.66,17.7,20,604,2024,3,Mar,1,Q1-2024,Mar-2024,12,33.2,19.05,14.15,803591.06,18.28,On Track,84627.55,2.05,Over Budget,6969.92,260019.28,30.2,11505853.07,GREEN,GREEN,RED,0,29.36
2024-03-25,Industrial Equipment,Conveyor Belt,USA,Client_02,North Zone,Production,558,4307.03,2403322.74,1503497.03,899825.71,364780.81,535044.9,2233241.05,1868277.84,2025138.52,23.3,12,96,2024,3,Mar,1,Q1-2024,Mar-2024,13,37.44,22.26,15.18,170081.69,7.62,On Track,-156860.68,-7.75,Within Budget,19461.23,200276.9,8.0,6999677.48,GREEN,GREEN,RED,0,29.36
2024-03-26,Automotive Components,Brake Assembly,UK,Client_20,West Zone,Production,615,4116.3,2531524.5,1403790.32,1127734.18,367747.82,759986.36,2189985.04,1771538.14,1857140.76,13.2,24,488,2024,3,Mar,1,Q1-2024,Mar-2024,13,44.55,30.02,14.53,341539.46,15.6,On Track,-85602.62,-4.61,Within Budget,3630.2,105480.19,20.33,4177015.42,GREEN,GREEN,AMBER,1,29.36
2024-03-26,Automotive Components,Suspension Unit,USA,Client_12,South Zone,Overhead,497,7385.51,3670598.47,1887810.66,1782787.81,407579.21,1375208.6,3023170.51,2295389.87,2247498.2,18.1,113,589,2024,3,Mar,1,Q1-2024,Mar-2024,13,48.57,37.47,11.1,647427.96,21.42,On Track,47891.67,2.13,Over Budget,3897.1,32483.17,5.21,8304729.04,GREEN,GREEN,RED,0,29.36
2024-03-27,Consumer Electronics,PCB Assembly,India,Client_08,North Zone,Production,108,1450.37,156639.96,78125.78,78514.18,16485.78,62028.4,148162.65,94611.56,98135.85,5.9,47,172,2024,3,Mar,1,Q1-2024,Mar-2024,13,50.12,39.6,10.52,8477.31,5.72,On Track,-3524.29,-3.59,Within Budget,550.07,3332.77,3.66,115521.97,GREEN,GREEN,GREEN,0,29.36
2024-03-28,Consumer Electronics,Display Module,Japan,Client_04,North Zone,Production,306,7537.78,2306560.68,1166156.62,1140404.06,425861.73,714542.33,2566816.7,1592018.35,1743950.46,20.6,66,770,2024,3,Mar,1,Q1-2024,Mar-2024,13,49.44,30.98,18.46,-260256.02,-10.14,Over Budget,-151932.11,-8.71,Within Budget,2067.56,34947.89,11.67,5939393.75,GREEN,GREEN,RED,0,29.36
2024-03-28,Industrial Equipment,CNC Module,UK,Client_10,South Zone,R&D,323,2891.44,933935.12,556796.41,377138.71,105091.4,272047.31,882371.41,661887.81,647723.49,22.8,72,326,2024,3,Mar,1,Q1-2024,Mar-2024,13,40.38,29.13,11.25,51563.71,5.84,On Track,14164.32,2.19,Over Budget,2030.33,12971.32,4.53,2661715.09,GREEN,GREEN,RED,0,29.36
2024-03-28,Automotive Components,Brake Assembly,Germany,Client_17,South Zone,Overhead,616,2080.77,1281754.32,705663.81,576090.51,253743.22,322347.29,1116543.93,959407.03,1069449.41,16.8,93,822,2024,3,Mar,1,Q1-2024,Mar-2024,13,44.95,25.15,19.8,165210.39,14.8,On Track,-110042.38,-10.29,Within Budget,1167.16,13782.3,8.84,2691684.07,GREEN,GREEN,RED,0,29.36
2024-03-28,Industrial Equipment,Hydraulic Pump,India,Client_16,North Zone,Overhead,334,4911.8,1640541.2,871310.25,769230.95,354047.78,415183.17,1380514.13,1225358.03,1329633.32,9.2,12,431,2024,3,Mar,1,Q1-2024,Mar-2024,13,46.89,25.31,21.58,260027.07,18.84,On Track,-104275.29,-7.84,Within Budget,2843.06,136711.77,35.92,1886622.38,GREEN,GREEN,AMBER,1,29.36
2024-03-28,Industrial Equipment,Robotic Arm,India,Client_08,South Zone,Labour,238,5449.44,1296966.72,770103.59,526863.13,232479.07,294384.06,1078129.78,1002582.66,1065864.79,22.5,87,812,2024,3,Mar,1,Q1-2024,Mar-2024,13,40.62,22.7,17.92,218836.94,20.3,On Track,-63282.13,-5.94,Within Budget,1234.71,14907.66,9.33,3647718.9,GREEN,GREEN,RED,0,29.36
2024-03-29,Industrial Equipment,CNC Module,UK,Client_07,North Zone,Overhead,793,6719.3,5328404.9,3022274.04,2306130.86,806219.11,1499911.75,5768112.38,3828493.15,4044801.01,1.4,23,606,2024,3,Mar,1,Q1-2024,Mar-2024,13,43.28,28.15,15.13,-439707.48,-7.62,Over Budget,-216307.86,-5.35,Within Budget,6317.65,231669.78,26.35,932470.86,GREEN,GREEN,GREEN,0,29.36
2024-03-29,Industrial Equipment,CNC Module,UK,Client_15,West Zone,R&D,786,4762.27,3743144.22,2208853.63,1534290.59,447327.69,1086962.9,3583180.1,2656181.32,2812768.86,22.2,26,55,2024,3,Mar,1,Q1-2024,Mar-2024,13,40.99,29.04,11.95,159964.12,4.46,On Track,-156587.54,-5.57,Within Budget,48294.21,143967.09,2.12,10387225.21,GREEN,GREEN,RED,1,29.36
2024-03-29,Industrial Equipment,CNC Module,India,Client_08,Export Division,Overhead,395,4783.12,1889332.4,869893.37,1019439.03,251115.68,768323.35,1732043.67,1121009.05,1053886.6,15.7,108,662,2024,3,Mar,1,Q1-2024,Mar-2024,13,53.96,40.67,13.29,157288.73,9.08,On Track,67122.45,6.37,Over Budget,1693.37,17493.82,6.13,3707814.83,GREEN,AMBER,AMBER,0,29.36
2024-04-01,Automotive Components,Drive Shaft,USA,Client_19,East Zone,Overhead,233,3828.57,892056.81,405584.34,486472.47,90155.26,396317.21,743369.99,495739.6,478930.89,15.3,81,263,2024,4,Apr,2,Q2-2024,Apr-2024,14,54.53,44.43,10.11,148686.82,20.0,On Track,16808.71,3.51,Over Budget,1884.94,11013.05,3.25,1706058.65,GREEN,GREEN,AMBER,0,29.36
2024-04-02,Industrial Equipment,Hydraulic Pump,UK,Client_03,East Zone,R&D,614,2855.2,1753092.8,819205.79,933887.01,213134.83,720752.18,1920954.34,1032340.62,976877.75,20.9,26,272,2024,4,Apr,2,Q2-2024,Apr-2024,14,53.27,41.11,12.16,-167861.54,-8.74,Over Budget,55462.87,5.68,Over Budget,3795.37,67426.65,10.46,4579954.94,GREEN,AMBER,RED,0,29.36
2024-04-03,Consumer Electronics,Power Unit,Germany,Client_20,North Zone,Logistics,167,5409.51,903388.17,451467.32,451920.85,145270.51,306650.34,883975.44,596737.83,570577.0,13.3,39,102,2024,4,Apr,2,Q2-2024,Apr-2024,14,50.03,33.94,16.08,19412.73,2.2,On Track,26160.83,4.58,Over Budget,5850.37,23163.8,2.62,1501882.83,GREEN,GREEN,AMBER,1,29.36
2024-04-04,Consumer Electronics,Control Panel,USA,Client_01,East Zone,R&D,785,835.5,655867.5,336701.49,319166.01,74178.36,244987.65,657505.63,410879.85,372735.33,1.9,36,373,2024,4,Apr,2,Q2-2024,Apr-2024,14,48.66,37.35,11.31,-1638.13,-0.25,Over Budget,38144.52,10.23,Over Budget,1101.55,18218.54,10.36,155768.53,GREEN,RED,GREEN,0,29.36
2024-04-04,Consumer Electronics,Control Panel,Japan,Client_03,West Zone,Overhead,196,685.21,134301.16,82444.93,51856.23,19236.55,32619.68,157271.44,101681.48,111379.26,9.0,47,676,2024,4,Apr,2,Q2-2024,Apr-2024,14,38.61,24.29,14.32,-22970.28,-14.61,Over Budget,-9697.78,-8.71,Within Budget,150.42,2857.47,14.38,151088.8,GREEN,GREEN,AMBER,0,29.36
2024-04-05,Automotive Components,Brake Assembly,USA,Client_02,East Zone,Logistics,655,691.51,452939.05,278304.01,174635.04,89212.73,85422.31,454699.45,367516.74,392290.93,12.2,84,769,2024,4,Apr,2,Q2-2024,Apr-2024,14,38.56,18.86,19.7,-1760.4,-0.39,Over Budget,-24774.19,-6.32,Within Budget,477.92,5392.13,9.15,690732.05,GREEN,GREEN,AMBER,0,29.36
2024-04-06,Industrial Equipment,Conveyor Belt,Japan,Client_19,North Zone,Logistics,440,6219.59,2736619.6,1711173.37,1025446.23,587337.46,438108.77,3188449.34,2298510.83,2570095.2,13.6,83,685,2024,4,Apr,2,Q2-2024,Apr-2024,14,37.47,16.01,21.46,-451829.74,-14.17,Over Budget,-271584.37,-10.57,Within Budget,3355.49,32971.32,8.25,4652253.32,GREEN,GREEN,AMBER,0,29.36
2024-04-06,Consumer Electronics,Display Module,UK,Client_04,Export Division,Production,671,4042.47,2712497.37,1604716.1,1107781.27,414800.77,692980.5,2487104.52,2019516.87,2182375.04,7.0,41,376,2024,4,Apr,2,Q2-2024,Apr-2024,14,40.84,25.55,15.29,225392.85,9.06,On Track,-162858.17,-7.46,Within Budget,5371.06,66158.47,9.17,2373435.2,GREEN,GREEN,GREEN,0,29.36
2024-04-06,Automotive Components,Gear Box,Germany,Client_15,East Zone,Production,759,2307.85,1751658.15,1134821.45,616836.7,360188.58,256648.12,1664560.83,1495010.03,1441901.75,12.1,56,709,2024,4,Apr,2,Q2-2024,Apr-2024,14,35.21,14.65,20.56,87097.32,5.23,On Track,53108.28,3.68,Over Budget,2108.62,31279.61,12.66,2649382.95,GREEN,GREEN,AMBER,1,29.36
2024-04-07,Industrial Equipment,Sensor Array,Germany,Client_15,West Zone,Logistics,633,6708.66,4246581.78,3042340.97,1204240.81,896394.11,307846.7,3856659.85,3938735.08,4325612.52,16.2,95,181,2024,4,Apr,2,Q2-2024,Apr-2024,14,28.36,7.25,21.11,389921.93,10.11,On Track,-386877.44,-8.94,Within Budget,21760.97,44700.86,1.91,8599328.1,GREEN,GREEN,RED,1,29.36
2024-04-09,Consumer Electronics,Control Panel,USA,Client_11,East Zone,Production,133,3563.77,473981.41,277922.32,196059.09,55838.72,140220.37,472991.78,333761.04,364315.49,4.8,33,504,2024,4,Apr,2,Q2-2024,Apr-2024,15,41.36,29.58,11.78,989.63,0.21,On Track,-30554.45,-8.39,Within Budget,662.22,14363.07,15.27,284388.85,GREEN,GREEN,GREEN,0,29.36
2024-04-09,Automotive Components,Brake Assembly,India,Client_14,East Zone,R&D,778,7475.94,5816281.32,3783901.5,2032379.82,669848.06,1362531.76,4840700.41,4453749.56,4380444.26,16.6,19,175,2024,4,Apr,2,Q2-2024,Apr-2024,15,34.94,23.43,11.52,975580.91,20.15,On Track,73305.3,1.67,Over Budget,25450.0,306120.07,9.21,12068783.74,GREEN,GREEN,RED,0,29.36
2024-04-09,Consumer Electronics,Wiring Harness,Japan,Client_14,East Zone,Logistics,461,5726.97,2640133.17,1360163.41,1279969.76,356964.56,923005.2,2485027.95,1717127.97,1850946.74,8.1,87,671,2024,4,Apr,2,Q2-2024,Apr-2024,15,48.48,34.96,13.52,155105.22,6.24,On Track,-133818.77,-7.23,Within Budget,2559.06,30346.36,7.71,2673134.83,GREEN,GREEN,AMBER,0,29.36
2024-04-09,Automotive Components,Drive Shaft,India,Client_12,West Zone,Labour,695,3873.15,2691839.25,1818060.86,873778.39,362630.95,511147.44,2669653.59,2180691.81,1989456.76,4.4,108,643,2024,4,Apr,2,Q2-2024,Apr-2024,15,32.46,18.99,13.47,22185.66,0.83,On Track,191235.05,9.61,Over Budget,3391.43,24924.44,5.95,1480511.59,GREEN,AMBER,GREEN,0,29.36
2024-04-10,Consumer Electronics,PCB Assembly,Germany,Client_01,Export Division,R&D,428,5554.3,2377240.4,1360856.81,1016383.59,329134.7,687248.89,2100577.2,1689991.51,1780250.52,6.7,108,139,2024,4,Apr,2,Q2-2024,Apr-2024,15,42.75,28.91,13.85,276663.2,13.17,On Track,-90259.01,-5.07,Within Budget,12158.21,22011.49,1.29,1990938.84,GREEN,GREEN,GREEN,0,29.36
2024-04-10,Automotive Components,Gear Box,Japan,Client_11,North Zone,R&D,580,7229.76,4193260.8,2543437.5,1649823.3,844052.46,805770.84,4082593.23,3387489.96,3243426.85,7.6,32,186,2024,4,Apr,2,Q2-2024,Apr-2024,15,39.34,19.22,20.13,110667.57,2.71,On Track,144063.11,4.44,Over Budget,18212.31,131039.4,5.81,3983597.76,GREEN,GREEN,GREEN,0,29.36
2024-04-10,Automotive Components,Brake Assembly,Japan,Client_17,East Zone,R&D,680,2857.76,1943276.8,1056721.5,886555.3,232942.74,653612.56,1794856.19,1289664.24,1285527.74,5.4,31,335,2024,4,Apr,2,Q2-2024,Apr-2024,15,45.62,33.63,11.99,148420.61,8.27,On Track,4136.5,0.32,Over Budget,3849.74,62686.35,10.81,1311711.84,GREEN,GREEN,GREEN,0,29.36
2024-04-11,Industrial Equipment,Sensor Array,India,Client_08,East Zone,Logistics,148,2051.32,303595.36,205374.15,98221.21,57860.35,40360.86,251937.41,263234.5,288665.56,23.0,79,590,2024,4,Apr,2,Q2-2024,Apr-2024,15,32.35,13.29,19.06,51657.95,20.5,On Track,-25431.06,-8.81,Within Budget,446.16,3842.98,7.47,872836.66,GREEN,GREEN,RED,0,29.36
2024-04-11,Automotive Components,Drive Shaft,Japan,Client_01,East Zone,Logistics,338,7563.54,2556476.52,1544660.42,1011816.1,480235.98,531580.12,2575705.83,2024896.4,2185772.55,7.1,24,773,2024,4,Apr,2,Q2-2024,Apr-2024,15,39.58,20.79,18.79,-19229.31,-0.75,Over Budget,-160876.15,-7.36,Within Budget,2619.53,106519.86,32.21,2268872.91,GREEN,GREEN,GREEN,0,29.36
2024-04-12,Consumer Electronics,PCB Assembly,Japan,Client_14,West Zone,Overhead,138,6983.77,963760.26,692105.98,271654.28,180990.37,90663.91,830690.56,873096.35,842444.63,1.9,111,267,2024,4,Apr,2,Q2-2024,Apr-2024,15,28.19,9.41,18.78,133069.7,16.02,On Track,30651.72,3.64,Over Budget,3270.02,8682.52,2.41,228893.06,GREEN,GREEN,GREEN,0,29.36
2024-04-12,Consumer Electronics,PCB Assembly,USA,Client_06,Export Division,Overhead,332,3900.98,1295125.36,840006.49,455118.87,233964.11,221154.76,1096546.2,1073970.6,1122412.06,21.4,14,483,2024,4,Apr,2,Q2-2024,Apr-2024,15,35.14,17.08,18.06,198579.16,18.11,On Track,-48441.46,-4.32,Within Budget,2223.54,92508.95,34.5,3464460.34,GREEN,GREEN,RED,1,29.36
2024-04-12,Automotive Components,Suspension Unit,USA,Client_07,Export Division,Production,699,5204.64,3638043.36,1878673.61,1759369.75,619781.45,1139588.3,4125400.51,2498455.06,2330684.53,4.7,70,195,2024,4,Apr,2,Q2-2024,Apr-2024,15,48.36,31.32,17.04,-487357.15,-11.81,Over Budget,167770.53,7.2,Over Budget,12812.59,51972.05,2.79,2137350.47,GREEN,AMBER,GREEN,0,29.36
2024-04-13,Industrial Equipment,Conveyor Belt,Japan,Client_10,South Zone,Logistics,700,7068.98,4948286.0,3497076.65,1451209.35,1003803.44,447405.91,5392644.81,4500880.09,3964228.68,1.6,81,665,2024,4,Apr,2,Q2-2024,Apr-2024,15,29.33,9.04,20.29,-444358.81,-8.24,Over Budget,536651.41,13.54,Over Budget,6768.24,61089.95,8.21,989657.2,GREEN,RED,GREEN,0,29.36
2024-04-14,Automotive Components,Brake Assembly,India,Client_14,East Zone,R&D,439,5232.7,2297155.3,1179298.11,1117857.19,325838.74,792018.45,2322345.93,1505136.85,1669257.65,21.1,117,277,2024,4,Apr,2,Q2-2024,Apr-2024,15,48.66,34.48,14.18,-25190.63,-1.08,Over Budget,-164120.8,-9.83,Within Budget,5433.71,19633.81,2.37,6058747.1,GREEN,GREEN,RED,0,29.36
2024-04-14,Industrial Equipment,Robotic Arm,Japan,Client_13,Export Division,Overhead,606,4107.19,2488957.14,1184902.82,1304054.32,282457.04,1021597.28,2830248.59,1467359.86,1557148.58,6.9,67,373,2024,4,Apr,2,Q2-2024,Apr-2024,15,52.39,41.05,11.35,-341291.45,-12.06,Over Budget,-89788.72,-5.77,Within Budget,3933.94,37148.61,5.57,2146725.53,GREEN,GREEN,GREEN,0,29.36
2024-04-15,Automotive Components,Clutch Kit,India,Client_06,West Zone,Overhead,726,1351.52,981203.52,626185.95,355017.57,181108.83,173908.74,1077877.03,807294.78,804144.15,19.3,72,655,2024,4,Apr,2,Q2-2024,Apr-2024,16,36.18,17.72,18.46,-96673.51,-8.97,Over Budget,3150.63,0.39,Over Budget,1232.51,13627.83,9.1,2367153.49,GREEN,GREEN,RED,1,29.36
2024-04-15,Industrial Equipment,Conveyor Belt,India,Client_10,East Zone,R&D,270,7173.58,1936866.6,1280972.93,655893.67,207818.8,448074.87,2126384.19,1488791.73,1403610.9,7.6,60,492,2024,4,Apr,2,Q2-2024,Apr-2024,16,33.86,23.13,10.73,-189517.59,-8.91,Over Budget,85180.83,6.07,Over Budget,3026.0,32281.11,8.2,1840023.27,GREEN,AMBER,GREEN,0,29.36
2024-04-16,Industrial Equipment,Robotic Arm,USA,Client_02,East Zone,Labour,795,2142.11,1702977.45,1058897.54,644079.91,179622.27,464457.64,1670874.77,1238519.81,1155680.68,21.0,78,251,2024,4,Apr,2,Q2-2024,Apr-2024,16,37.82,27.27,10.55,32102.68,1.92,On Track,82839.13,7.17,Over Budget,4934.34,21833.04,3.22,4470315.81,GREEN,AMBER,RED,0,29.36
2024-04-17,Consumer Electronics,PCB Assembly,UK,Client_20,East Zone,Logistics,669,4548.25,3042779.25,2149952.39,892826.86,311988.7,580838.16,2910441.86,2461941.09,2627639.69,8.0,55,825,2024,4,Apr,2,Q2-2024,Apr-2024,16,29.34,19.09,10.25,132337.39,4.55,On Track,-165698.6,-6.31,Within Budget,2984.17,55323.26,15.0,3042779.25,GREEN,GREEN,AMBER,1,29.36
2024-04-17,Consumer Electronics,PCB Assembly,India,Client_17,South Zone,Overhead,598,1988.3,1189003.4,585451.11,603552.29,195334.07,408218.22,1342979.6,780785.18,730065.59,19.2,57,379,2024,4,Apr,2,Q2-2024,Apr-2024,16,50.76,34.33,16.43,-153976.2,-11.47,Over Budget,50719.59,6.95,Over Budget,2060.12,20859.71,6.65,2853608.16,GREEN,AMBER,RED,0,29.36
2024-04-18,Industrial Equipment,Conveyor Belt,UK,Client_08,North Zone,Production,70,6163.41,431438.7,255485.03,175953.67,69107.82,106845.85,476689.56,324592.85,288935.82,6.8,13,275,2024,4,Apr,2,Q2-2024,Apr-2024,16,40.78,24.77,16.02,-45250.86,-9.49,Over Budget,35657.03,12.34,Over Budget,1180.34,33187.59,21.15,366722.9,GREEN,RED,GREEN,0,29.36
2024-04-18,Consumer Electronics,Power Unit,India,Client_09,North Zone,Labour,721,3505.63,2527559.23,1695840.31,831718.92,518641.5,313077.42,2856935.91,2214481.81,1989416.27,12.1,100,820,2024,4,Apr,2,Q2-2024,Apr-2024,16,32.91,12.39,20.52,-329376.68,-11.53,Over Budget,225065.54,11.31,Over Budget,2700.59,25275.59,8.2,3822933.34,GREEN,RED,AMBER,1,29.36
2024-04-18,Consumer Electronics,Display Module,India,Client_01,Export Division,R&D,205,1216.68,249419.4,151849.74,97569.66,36648.41,60921.25,279182.57,188498.15,204752.86,18.8,64,564,2024,4,Apr,2,Q2-2024,Apr-2024,16,39.12,24.43,14.69,-29763.17,-10.66,Over Budget,-16254.71,-7.94,Within Budget,334.22,3897.18,8.81,586135.59,GREEN,GREEN,RED,0,29.36
2024-04-20,Consumer Electronics,PCB Assembly,USA,Client_09,West Zone,Logistics,152,2482.02,377267.04,236596.87,140670.17,59067.96,81602.21,348913.88,295664.83,266788.72,23.2,81,325,2024,4,Apr,2,Q2-2024,Apr-2024,16,37.29,21.63,15.66,28353.16,8.13,On Track,28876.11,10.82,Over Budget,909.74,4657.62,4.01,1094074.42,GREEN,RED,RED,1,29.36
2024-04-20,Industrial Equipment,CNC Module,UK,Client_17,South Zone,Labour,67,7948.65,532559.55,344268.07,188291.48,114060.88,74230.6,582924.85,458328.95,481932.38,10.9,83,65,2024,4,Apr,2,Q2-2024,Apr-2024,16,35.36,13.94,21.42,-50365.3,-8.64,Over Budget,-23603.43,-4.9,Within Budget,7051.21,6416.38,0.78,725612.39,GREEN,GREEN,AMBER,0,29.36
2024-04-20,Industrial Equipment,Conveyor Belt,Japan,Client_12,West Zone,R&D,161,5321.14,856703.54,462412.23,394291.31,168909.12,225382.19,1003451.95,631321.35,570015.86,4.1,120,541,2024,4,Apr,2,Q2-2024,Apr-2024,16,46.02,26.31,19.72,-146748.41,-14.62,Over Budget,61305.49,10.76,Over Budget,1166.95,7139.2,4.51,439060.56,GREEN,RED,GREEN,0,29.36
2024-04-21,Consumer Electronics,Power Unit,India,Client_05,West Zone,R&D,534,4425.54,2363238.36,1599216.4,764021.96,452016.11,312005.85,1987993.6,2051232.51,2047992.09,9.9,104,385,2024,4,Apr,2,Q2-2024,Apr-2024,16,32.33,13.2,19.13,375244.76,18.88,On Track,3240.42,0.16,Over Budget,5327.88,22723.45,3.7,2924507.47,GREEN,GREEN,AMBER,0,29.36
2024-04-21,Automotive Components,Drive Shaft,USA,Client_19,Export Division,Labour,55,2511.09,138109.95,69951.38,68158.57,23131.92,45026.65,137549.46,93083.3,93079.18,23.0,40,369,2024,4,Apr,2,Q2-2024,Apr-2024,16,49.35,32.6,16.75,560.49,0.41,On Track,4.12,0.0,Over Budget,252.26,3452.75,9.22,397066.11,GREEN,GREEN,RED,0,29.36
